sentence id,text,sentiment,topic
4052,"Been to this place last month. Quite a peaceful place not many people were there. We ordered some drinks and pizza and pasta. I somehow felt pizza could have been little better the taste was good and it was cooked properly. But there were literally no toppings except chicken. Pasta was clearly not upto the mark. I had given specific instructions which weren't taken care at all. Also, later during the billing there were some confusions on the gold membership. We did inform the staff at tge beginning that we have Zomato gold however not sure if that was well communicated to the management, because during the billing we were said that we should have informed about the gold membership earlier which we clearly did. But didn't quite understood whats the problem if it is not communicated at the beginning.. Do they charge differently for the gold membership people because they have offers??",neutral,restaurant
5022,"Food is good but hygiene can be improved a lot. Saw cockroaches moving around the restaurant.
Service takes longer than expected. A little expensive considering the bland ambience and service.",neutral,restaurant
2039,"ESPECIALLY NAANS ARE VERY TASTY AND YUMMY!!WHENEVER WE ORDER .,WE WILL GET VERY HOT!!!NAANS WITH CHOLE IS VERY GUD COMBINATION!!PRICES ARE ALSO VERY LESS COMPARED TO OTHER RESTAURANENTS!!!!",neutral,restaurant
8645,"We ordered cakes, shakes and hot chocolate. The cakes were simply amazing! Shakes and hot chocolate was alright.
The ambience is good. We sat there for hours at ease and didn't realise time had gone by!
Good place.",neutral,restaurant
7337,"Overrated and Hyped!
This place is known for its rusty garage-like interiors, where you can rent some top notch automobiles. The Cafe in ""Driven Cafe"" is rather disappointing, staff isn't very friendly, nor very observant to details. They ask for extra money for everything even when the coffee costs similar to expensive coffee chains. I had Mocha and Coffee Crunch, both of which were average at its best and weren't something that I would remember.",neutral,restaurant
5423,too many veggies for a non veg box.,neutral,restaurant
6587,Good place to spend time with friends and colleagues.. DJ is great.. and loved the bar structure..service was quick and staff were quite interactive. would like to appreciate Anmol the bar staff.,neutral,restaurant
2085,paneer paratha's paneer was not good,neutral,restaurant
1835,"Absolutely loved the place! It's has a nice classic touch compared to the 10D in Begumpet which has become too crowded and lost it's charm.
You would change your opinion about 10D if you visit this place in Gachibowli.
Rooftop open air ambience, with comfy seating.
Service is faster compared to many other pubs in the neighborhood even though it's jam packed on a Friday night. They also have a separate section of seating for those who wish to sit and talk serious business, away from the music. The entire hotel which is on the 10th floor has got a royal and classy look.
Staff are courteous and know their menu well. Do ask them for suggestions if you're confused on which ones to choose.
It's got a separate dance floor and Bollywood on the clock after 11 is awesome! They play these retro vibes which all the 90s born adults would love!
Overall it's one of the best I've visited in a long time, will definitely be on my frequent visit list.
Tip : Do try their in-house beers, there are 4 varieties of them. You can get a sample tray of all flavours, so that you can taste each type and choose whichever you like.",neutral,restaurant
8713,"American Wild Wings = Amazing Wings
I happened to visit this place yesterday for dinner. Well who doesn't like chicken wings? I love wings so wanted to check out this place.
It's a small cozy place, giving cafe feels. Interiors are decent and so is the seating. There aren't any sections as the place is streched longitudinaly. They have self service system.
Coming to food and menu,
The menu looks quite economical with respect to the portion size of the food and taste. So it is value for money. The only thing which needs improvement is the presentation of the dishes.
Taste, quantity and price are all up to the mark.
I tried their signature sauces for the mains, texas bbq, Pattaya thai, spicy garlic, original hot, Mexican jerk and Amazon wild. To my surprise all the wings were delicious specially the bbq and original hot, loved them.
Tried out the chicken nuggets and popcorn chicken... Among which nuggets were really good but chicken popcorn needs some improvement.
The menu seems interesting as they also serve biryani, not the authentic one but related to their respective genre, like wings dum biryani and drumsticks dum biryani. The quantity of chicken in the biryani was heavy and it tasted good too. Also had the chef special gongura chicken which was not on the menu. It was the star of the evening though, tatse, texture everything was perfect.
Also had a ceaser salad which required more dressing and flavour. Had fried chicken burger too, which was tasty and ya tastier than the KFC burger.
Overall the place is affordable and nice. The hospitality was very nice. Thanks Mr. Srinivas, you were always up your feet and served us well. The staff is humble and friendly.
Recommended!!",neutral,restaurant
2301,"We had ordered from Amul and we will order again. We were looking for a late night binge and found Amul on Zomato. We ordered some Choco Chips (5/5) and Alphonso Mango (5/5) ice cream and loved them. Only thing is, the ice creams (although provided with dry ice) had started melting which wasn't desirable. I wish Amul can improve their packaging so that ice cream reaches intact.",neutral,restaurant
1454,"I felt this is somewhat bigger compared to Jubliee Hills branch but here the passage is covered with main course dishes so complete restaurant will be looking like crowded. Coming to the taste, yes asusual ABs is always perfect in taste and varieties of items. This time also am satisfied and enjoyed the food to maximum. 😊",neutral,restaurant
4491,"Average food quality... Went there for team. Lunch.

They should increase the number of starters in their Buffet Menu. The Pastries and Brownies in the dessert section were Hard.

The main course was good the Paneer Butter Masala was very good in taste also their Veg Pulao is worth trying.

Overall good place to give a try.",neutral,restaurant
